P(acción),0.20192307692307693
P(mujer|acción),0.0009507209633972429
P(escapa|acción),0.0006338139755981619
P(armas|acción),0.00031690698779908097
P(divertidos|acción),0.00015845349389954048
P(asesinos|acción),0.0009507209633972429
P(capitán|acción),0.00031690698779908097
P(estadounidense|acción),0.00015845349389954048
P(hombres|acción),0.0019014419267944858
P(venganza|acción),0.0009507209633972429
P(cabo|acción),0.00015845349389954048
P(policía|acción),0.0033275233718903503
P(presencia|acción),0.00015845349389954048
P(arma|acción),0.0009507209633972429
P(habitación|acción),0.00015845349389954048
P(guerra|acción),0.00047536048169862145
P(coche|acción),0.0028521628901917286
P(pueblo|acción),0.00015845349389954048
P(bomba|acción),0.0006338139755981619
P(detective|acción),0.00031690698779908097
P(joven|acción),0.00031690698779908097
P(sheriff|acción),0.00015845349389954048
P(banda|acción),0.0011091744572967834
P(extravagante|acción),0.00015845349389954048
P(carreras|acción),0.0007922674694977025
P(revólver|acción),0.00015845349389954048
P(grupo|acción),0.0011091744572967834
P(divertida|acción),0.00015845349389954048
P(ejército|acción),0.00031690698779908097
P(irreverente|acción),0.00015845349389954048
P(pesadilla|acción),0.00015845349389954048
P(unidos|acción),0.0011091744572967834
P(cuerpo|acción),0.0011091744572967834
P(asesino|acción),0.0006338139755981619
P(amigo|acción),0.0011091744572967834
P(cómicos|acción),0.00015845349389954048
P(hombre|acción),0.0017429884328949454
P(miedo|acción),0.00015845349389954048
P(divertido|acción),0.00015845349389954048
P(terror|acción),0.00015845349389954048
P(alegre|acción),0.00015845349389954048
P(alemanes|acción),0.00015845349389954048
P(persecución|acción),0.0006338139755981619
P(pájaros|acción),0.00015845349389954048
P(misteriosa|acción),0.00015845349389954048
P(muerto|acción),0.0006338139755981619
P(bandidos|acción),0.00015845349389954048
P(general|acción),0.00031690698779908097
P(cómica|acción),0.00015845349389954048
P(desierto|acción),0.00031690698779908097
P(destrucción|acción),0.0007922674694977025
P(anciana|acción),0.00015845349389954048
P(humor|acción),0.00015845349389954048
P(infantería|acción),0.00015845349389954048
P(gasolina|acción),0.0012676279511963239
P(simpáticos|acción),0.00015845349389954048
P(hijo|acción),0.0006338139755981619
P(delirante|acción),0.00015845349389954048
P(escapar|acción),0.0009507209633972429
P(oscuro|acción),0.00015845349389954048
P(risas|acción),0.00015845349389954048
P(carcajadas|acción),0.00015845349389954048
P(autopsia|acción),0.00015845349389954048
P(historia|acción),0.00031690698779908097
P(familia|acción),0.0006338139755981619
P(soldado|acción),0.00015845349389954048
P(absurdas|acción),0.00015845349389954048
P(teniente|acción),0.00047536048169862145
P(ruso|acción),0.00031690698779908097
P(estadounidenses|acción),0.00031690698779908097
P(problemas|acción),0.00047536048169862145
P(asesina|acción),0.0006338139755981619
P(crítica|acción),0.00015845349389954048
P(misión|acción),0.0009507209633972429
P(oeste|acción),0.00015845349389954048
P(alemán|acción),0.00031690698779908097
P(auto|acción),0.0014260814450958643
P(matar|acción),0.00031690698779908097
P(maldición|acción),0.00015845349389954048
P(seguridad|acción),0.0009507209633972429
P(carrera|acción),0.0011091744572967834
P(vietnam|acción),0.00015845349389954048
P(noche|acción),0.00031690698779908097
P(combate|acción),0.00047536048169862145
P(vida|acción),0.0009507209633972429
P(oficial|acción),0.0006338139755981619
P(hilarantes|acción),0.00015845349389954048
P(sátira|acción),0.00015845349389954048
P(terrorista|acción),0.0007922674694977025
P(enemigo|acción),0.00015845349389954048
P(gags|acción),0.00015845349389954048
P(ataque|acción),0.0007922674694977025
P(regimiento|acción),0.00015845349389954048
P(muerte|acción),0.0007922674694977025
P(sargento|acción),0.00031690698779908097
P(granjero|acción),0.00015845349389954048
P(investigación|acción),0.0007922674694977025
P(agente|acción),0.0020598954206940264
P(diligencia|acción),0.00015845349389954048
P(terroristas|acción),0.00031690698779908097
P(incorrecto|acción),0.00015845349389954048
P(absurdo|acción),0.00015845349389954048
P(soldados|acción),0.00015845349389954048
P(tópicos|acción),0.00015845349389954048
P(casa|acción),0.0011091744572967834
P(hilarante|acción),0.00015845349389954048
P(camino|acción),0.00015845349389954048
P(operación|acción),0.0009507209633972429
P(llamada|acción),0.0009507209633972429
P(prisión|acción),0.00031690698779908097
P(hospital|acción),0.0007922674694977025
P(pistolero|acción),0.00015845349389954048
P(duelo|acción),0.00015845349389954048
P(bélico),0.19230769230769232
P(mujer|bélico),0.0001719986240110079
P(escapa|bélico),0.0001719986240110079
P(armas|bélico),0.0005159958720330237
P(divertidos|bélico),0.0001719986240110079
P(asesinos|bélico),0.0003439972480220158
P(capitán|bélico),0.0015479876160990713
P(estadounidense|bélico),0.0013759889920880633
P(hombres|bélico),0.001891984864121087
P(venganza|bélico),0.0001719986240110079
P(cabo|bélico),0.0010319917440660474
P(policía|bélico),0.0008599931200550396
P(presencia|bélico),0.0006879944960440316
P(arma|bélico),0.0005159958720330237
P(habitación|bélico),0.0001719986240110079
P(guerra|bélico),0.0068799449604403165
P(coche|bélico),0.0001719986240110079
P(pueblo|bélico),0.0005159958720330237
P(bomba|bélico),0.0003439972480220158
P(detective|bélico),0.0001719986240110079
P(joven|bélico),0.0012039903680770554
P(sheriff|bélico),0.0001719986240110079
P(banda|bélico),0.0003439972480220158
P(extravagante|bélico),0.0001719986240110079
P(carreras|bélico),0.0001719986240110079
P(revólver|bélico),0.0003439972480220158
P(grupo|bélico),0.002235982112143103
P(divertida|bélico),0.0001719986240110079
P(ejército|bélico),0.003783969728242174
P(irreverente|bélico),0.0001719986240110079
P(pesadilla|bélico),0.0001719986240110079
P(unidos|bélico),0.0015479876160990713
P(cuerpo|bélico),0.0001719986240110079
P(asesino|bélico),0.0003439972480220158
P(amigo|bélico),0.0008599931200550396
P(cómicos|bélico),0.0001719986240110079
P(hombre|bélico),0.0012039903680770554
P(miedo|bélico),0.0001719986240110079
P(divertido|bélico),0.0001719986240110079
P(terror|bélico),0.0003439972480220158
P(alegre|bélico),0.0001719986240110079
P(alemanes|bélico),0.0017199862401100791
P(persecución|bélico),0.0001719986240110079
P(pájaros|bélico),0.0001719986240110079
P(misteriosa|bélico),0.0001719986240110079
P(muerto|bélico),0.0003439972480220158
P(bandidos|bélico),0.0001719986240110079
P(general|bélico),0.0029239766081871343
P(cómica|bélico),0.0001719986240110079
P(desierto|bélico),0.0001719986240110079
P(destrucción|bélico),0.0003439972480220158
P(anciana|bélico),0.0001719986240110079
P(humor|bélico),0.0003439972480220158
P(infantería|bélico),0.0006879944960440316
P(gasolina|bélico),0.0001719986240110079
P(simpáticos|bélico),0.0001719986240110079
P(hijo|bélico),0.0003439972480220158
P(delirante|bélico),0.0001719986240110079
P(escapar|bélico),0.0006879944960440316
P(oscuro|bélico),0.0001719986240110079
P(risas|bélico),0.0001719986240110079
P(carcajadas|bélico),0.0001719986240110079
P(autopsia|bélico),0.0001719986240110079
P(historia|bélico),0.0013759889920880633
P(familia|bélico),0.0008599931200550396
P(soldado|bélico),0.0012039903680770554
P(absurdas|bélico),0.0001719986240110079
P(teniente|bélico),0.0013759889920880633
P(ruso|bélico),0.0008599931200550396
P(estadounidenses|bélico),0.0012039903680770554
P(problemas|bélico),0.0001719986240110079
P(asesina|bélico),0.0001719986240110079
P(crítica|bélico),0.0001719986240110079
P(misión|bélico),0.0020639834881320948
P(oeste|bélico),0.0001719986240110079
P(alemán|bélico),0.0015479876160990713
P(auto|bélico),0.0001719986240110079
P(matar|bélico),0.0013759889920880633
P(maldición|bélico),0.0001719986240110079
P(seguridad|bélico),0.0001719986240110079
P(carrera|bélico),0.0001719986240110079
P(vietnam|bélico),0.0010319917440660474
P(noche|bélico),0.0001719986240110079
P(combate|bélico),0.0020639834881320948
P(vida|bélico),0.0010319917440660474
P(oficial|bélico),0.0015479876160990713
P(hilarantes|bélico),0.0001719986240110079
P(sátira|bélico),0.0001719986240110079
P(terrorista|bélico),0.0001719986240110079
P(enemigo|bélico),0.0008599931200550396
P(gags|bélico),0.0001719986240110079
P(ataque|bélico),0.0006879944960440316
P(regimiento|bélico),0.0010319917440660474
P(muerte|bélico),0.0008599931200550396
P(sargento|bélico),0.003611971104231166
P(granjero|bélico),0.0001719986240110079
P(investigación|bélico),0.0001719986240110079
P(agente|bélico),0.0001719986240110079
P(diligencia|bélico),0.0001719986240110079
P(terroristas|bélico),0.0001719986240110079
P(incorrecto|bélico),0.0001719986240110079
P(absurdo|bélico),0.0001719986240110079
P(soldados|bélico),0.0029239766081871343
P(tópicos|bélico),0.0001719986240110079
P(casa|bélico),0.0006879944960440316
P(hilarante|bélico),0.0001719986240110079
P(camino|bélico),0.0005159958720330237
P(operación|bélico),0.0017199862401100791
P(llamada|bélico),0.0001719986240110079
P(prisión|bélico),0.0001719986240110079
P(hospital|bélico),0.0001719986240110079
P(pistolero|bélico),0.0001719986240110079
P(duelo|bélico),0.0001719986240110079
P(terror),0.19230769230769232
P(mujer|terror),0.002847264592231035
P(escapa|terror),0.0002033760423022168
P(armas|terror),0.0002033760423022168
P(divertidos|terror),0.0002033760423022168
P(asesinos|terror),0.0002033760423022168
P(capitán|terror),0.0002033760423022168
P(estadounidense|terror),0.0006101281269066504
P(hombres|terror),0.0002033760423022168
P(venganza|terror),0.0004067520846044336
P(cabo|terror),0.0004067520846044336
P(policía|terror),0.001016880211511084
P(presencia|terror),0.001016880211511084
P(arma|terror),0.0002033760423022168
P(habitación|terror),0.0014236322961155175
P(guerra|terror),0.0002033760423022168
P(coche|terror),0.0004067520846044336
P(pueblo|terror),0.0006101281269066504
P(bomba|terror),0.0002033760423022168
P(detective|terror),0.0016270083384177345
P(joven|terror),0.0022371364653243847
P(sheriff|terror),0.0002033760423022168
P(banda|terror),0.0002033760423022168
P(extravagante|terror),0.0002033760423022168
P(carreras|terror),0.0002033760423022168
P(revólver|terror),0.0002033760423022168
P(grupo|terror),0.0008135041692088672
P(divertida|terror),0.0002033760423022168
P(ejército|terror),0.0002033760423022168
P(irreverente|terror),0.0002033760423022168
P(pesadilla|terror),0.0012202562538133007
P(unidos|terror),0.0002033760423022168
P(cuerpo|terror),0.002033760423022168
P(asesino|terror),0.0006101281269066504
P(amigo|terror),0.0002033760423022168
P(cómicos|terror),0.0002033760423022168
P(hombre|terror),0.002033760423022168
P(miedo|terror),0.001016880211511084
P(divertido|terror),0.0002033760423022168
P(terror|terror),0.0026438885499288182
P(alegre|terror),0.0002033760423022168
P(alemanes|terror),0.0002033760423022168
P(persecución|terror),0.0002033760423022168
P(pájaros|terror),0.0016270083384177345
P(misteriosa|terror),0.001016880211511084
P(muerto|terror),0.0004067520846044336
P(bandidos|terror),0.0002033760423022168
P(general|terror),0.0002033760423022168
P(cómica|terror),0.0002033760423022168
P(desierto|terror),0.0002033760423022168
P(destrucción|terror),0.0004067520846044336
P(anciana|terror),0.0012202562538133007
P(humor|terror),0.0004067520846044336
P(infantería|terror),0.0002033760423022168
P(gasolina|terror),0.0002033760423022168
P(simpáticos|terror),0.0002033760423022168
P(hijo|terror),0.0024405125076266015
P(delirante|terror),0.0002033760423022168
P(escapar|terror),0.0002033760423022168
P(oscuro|terror),0.0012202562538133007
P(risas|terror),0.0002033760423022168
P(carcajadas|terror),0.0002033760423022168
P(autopsia|terror),0.001016880211511084
P(historia|terror),0.002847264592231035
P(familia|terror),0.0014236322961155175
P(soldado|terror),0.0002033760423022168
P(absurdas|terror),0.0002033760423022168
P(teniente|terror),0.0002033760423022168
P(ruso|terror),0.0002033760423022168
P(estadounidenses|terror),0.0002033760423022168
P(problemas|terror),0.0002033760423022168
P(asesina|terror),0.0002033760423022168
P(crítica|terror),0.0004067520846044336
P(misión|terror),0.0002033760423022168
P(oeste|terror),0.0002033760423022168
P(alemán|terror),0.0004067520846044336
P(auto|terror),0.0004067520846044336
P(matar|terror),0.0002033760423022168
P(maldición|terror),0.001016880211511084
P(seguridad|terror),0.0006101281269066504
P(carrera|terror),0.0002033760423022168
P(vietnam|terror),0.0002033760423022168
P(noche|terror),0.002033760423022168
P(combate|terror),0.0002033760423022168
P(vida|terror),0.002033760423022168
P(oficial|terror),0.0002033760423022168
P(hilarantes|terror),0.0002033760423022168
P(sátira|terror),0.0002033760423022168
P(terrorista|terror),0.0002033760423022168
P(enemigo|terror),0.0002033760423022168
P(gags|terror),0.0002033760423022168
P(ataque|terror),0.0006101281269066504
P(regimiento|terror),0.0002033760423022168
P(muerte|terror),0.0014236322961155175
P(sargento|terror),0.0002033760423022168
P(granjero|terror),0.0004067520846044336
P(investigación|terror),0.0002033760423022168
P(agente|terror),0.0004067520846044336
P(diligencia|terror),0.0002033760423022168
P(terroristas|terror),0.0004067520846044336
P(incorrecto|terror),0.0002033760423022168
P(absurdo|terror),0.0002033760423022168
P(soldados|terror),0.0002033760423022168
P(tópicos|terror),0.0002033760423022168
P(casa|terror),0.004067520846044336
P(hilarante|terror),0.0002033760423022168
P(camino|terror),0.0004067520846044336
P(operación|terror),0.0002033760423022168
P(llamada|terror),0.0016270083384177345
P(prisión|terror),0.0002033760423022168
P(hospital|terror),0.0014236322961155175
P(pistolero|terror),0.0002033760423022168
P(duelo|terror),0.0002033760423022168
P(western),0.22115384615384615
P(mujer|western),0.001710863986313088
P(escapa|western),0.00017108639863130882
P(armas|western),0.000855431993156544
P(divertidos|western),0.00017108639863130882
P(asesinos|western),0.0006843455945252353
P(capitán|western),0.001026518391787853
P(estadounidense|western),0.0006843455945252353
P(hombres|western),0.0013686911890504706
P(venganza|western),0.0011976047904191617
P(cabo|western),0.00034217279726261765
P(policía|western),0.00017108639863130882
P(presencia|western),0.000855431993156544
P(arma|western),0.0005132591958939265
P(habitación|western),0.00017108639863130882
P(guerra|western),0.001881950384944397
P(coche|western),0.00017108639863130882
P(pueblo|western),0.005645851154833191
P(bomba|western),0.00017108639863130882
P(detective|western),0.00017108639863130882
P(joven|western),0.0023952095808383233
P(sheriff|western),0.0022241231822070144
P(banda|western),0.002053036783575706
P(extravagante|western),0.00017108639863130882
P(carreras|western),0.00017108639863130882
P(revólver|western),0.0005132591958939265
P(grupo|western),0.0015397775876817793
P(divertida|western),0.00017108639863130882
P(ejército|western),0.0011976047904191617
P(irreverente|western),0.00017108639863130882
P(pesadilla|western),0.00017108639863130882
P(unidos|western),0.000855431993156544
P(cuerpo|western),0.00017108639863130882
P(asesino|western),0.000855431993156544
P(amigo|western),0.0023952095808383233
P(cómicos|western),0.00017108639863130882
P(hombre|western),0.001710863986313088
P(miedo|western),0.00017108639863130882
P(divertido|western),0.00017108639863130882
P(terror|western),0.00017108639863130882
P(alegre|western),0.00017108639863130882
P(alemanes|western),0.00017108639863130882
P(persecución|western),0.0006843455945252353
P(pájaros|western),0.00017108639863130882
P(misteriosa|western),0.00017108639863130882
P(muerto|western),0.0006843455945252353
P(bandidos|western),0.001026518391787853
P(general|western),0.0005132591958939265
P(cómica|western),0.00017108639863130882
P(desierto|western),0.00034217279726261765
P(destrucción|western),0.00017108639863130882
P(anciana|western),0.00034217279726261765
P(humor|western),0.00017108639863130882
P(infantería|western),0.00017108639863130882
P(gasolina|western),0.00017108639863130882
P(simpáticos|western),0.00017108639863130882
P(hijo|western),0.0025662959794696323
P(delirante|western),0.00034217279726261765
P(escapar|western),0.0005132591958939265
P(oscuro|western),0.00017108639863130882
P(risas|western),0.00017108639863130882
P(carcajadas|western),0.00017108639863130882
P(autopsia|western),0.00017108639863130882
P(historia|western),0.001881950384944397
P(familia|western),0.001710863986313088
P(soldado|western),0.0006843455945252353
P(absurdas|western),0.00017108639863130882
P(teniente|western),0.0005132591958939265
P(ruso|western),0.00017108639863130882
P(estadounidenses|western),0.00034217279726261765
P(problemas|western),0.0006843455945252353
P(asesina|western),0.0005132591958939265
P(crítica|western),0.00017108639863130882
P(misión|western),0.00034217279726261765
P(oeste|western),0.0006843455945252353
P(alemán|western),0.00034217279726261765
P(auto|western),0.00017108639863130882
P(matar|western),0.0005132591958939265
P(maldición|western),0.00017108639863130882
P(seguridad|western),0.00017108639863130882
P(carrera|western),0.00034217279726261765
P(vietnam|western),0.00017108639863130882
P(noche|western),0.00034217279726261765
P(combate|western),0.00017108639863130882
P(vida|western),0.0011976047904191617
P(oficial|western),0.0005132591958939265
P(hilarantes|western),0.00017108639863130882
P(sátira|western),0.00017108639863130882
P(terrorista|western),0.00017108639863130882
P(enemigo|western),0.00017108639863130882
P(gags|western),0.00034217279726261765
P(ataque|western),0.0006843455945252353
P(regimiento|western),0.00034217279726261765
P(muerte|western),0.001026518391787853
P(sargento|western),0.001026518391787853
P(granjero|western),0.000855431993156544
P(investigación|western),0.00017108639863130882
P(agente|western),0.00017108639863130882
P(diligencia|western),0.001710863986313088
P(terroristas|western),0.00017108639863130882
P(incorrecto|western),0.00017108639863130882
P(absurdo|western),0.00017108639863130882
P(soldados|western),0.000855431993156544
P(tópicos|western),0.00017108639863130882
P(casa|western),0.0006843455945252353
P(hilarante|western),0.00017108639863130882
P(camino|western),0.001710863986313088
P(operación|western),0.00017108639863130882
P(llamada|western),0.00034217279726261765
P(prisión|western),0.0005132591958939265
P(hospital|western),0.00017108639863130882
P(pistolero|western),0.002053036783575706
P(duelo|western),0.001026518391787853
P(comedia),0.19230769230769232
P(mujer|comedia),0.000646830530401035
P(escapa|comedia),0.00043122035360068997
P(armas|comedia),0.00043122035360068997
P(divertidos|comedia),0.00043122035360068997
P(asesinos|comedia),0.00021561017680034498
P(capitán|comedia),0.00021561017680034498
P(estadounidense|comedia),0.00021561017680034498
P(hombres|comedia),0.00021561017680034498
P(venganza|comedia),0.00021561017680034498
P(cabo|comedia),0.00043122035360068997
P(policía|comedia),0.0008624407072013799
P(presencia|comedia),0.00043122035360068997
P(arma|comedia),0.00021561017680034498
P(habitación|comedia),0.00043122035360068997
P(guerra|comedia),0.0008624407072013799
P(coche|comedia),0.00021561017680034498
P(pueblo|comedia),0.000646830530401035
P(bomba|comedia),0.00021561017680034498
P(detective|comedia),0.00021561017680034498
P(joven|comedia),0.00043122035360068997
P(sheriff|comedia),0.00043122035360068997
P(banda|comedia),0.00021561017680034498
P(extravagante|comedia),0.000646830530401035
P(carreras|comedia),0.00021561017680034498
P(revólver|comedia),0.00021561017680034498
P(grupo|comedia),0.0010780508840017248
P(divertida|comedia),0.0017248814144027599
P(ejército|comedia),0.00129366106080207
P(irreverente|comedia),0.00129366106080207
P(pesadilla|comedia),0.00043122035360068997
P(unidos|comedia),0.0010780508840017248
P(cuerpo|comedia),0.00021561017680034498
P(asesino|comedia),0.0008624407072013799
P(amigo|comedia),0.00043122035360068997
P(cómicos|comedia),0.0008624407072013799
P(hombre|comedia),0.0008624407072013799
P(miedo|comedia),0.00021561017680034498
P(divertido|comedia),0.0010780508840017248
P(terror|comedia),0.00021561017680034498
P(alegre|comedia),0.000646830530401035
P(alemanes|comedia),0.00021561017680034498
P(persecución|comedia),0.00021561017680034498
P(pájaros|comedia),0.00021561017680034498
P(misteriosa|comedia),0.00021561017680034498
P(muerto|comedia),0.00021561017680034498
P(bandidos|comedia),0.00021561017680034498
P(general|comedia),0.00021561017680034498
P(cómica|comedia),0.0008624407072013799
P(desierto|comedia),0.00021561017680034498
P(destrucción|comedia),0.00021561017680034498
P(anciana|comedia),0.00021561017680034498
P(humor|comedia),0.002802932298404485
P(infantería|comedia),0.00021561017680034498
P(gasolina|comedia),0.00021561017680034498
P(simpáticos|comedia),0.0010780508840017248
P(hijo|comedia),0.000646830530401035
P(delirante|comedia),0.0010780508840017248
P(escapar|comedia),0.00021561017680034498
P(oscuro|comedia),0.00043122035360068997
P(risas|comedia),0.001509271237602415
P(carcajadas|comedia),0.0008624407072013799
P(autopsia|comedia),0.00021561017680034498
P(historia|comedia),0.0017248814144027599
P(familia|comedia),0.0010780508840017248
P(soldado|comedia),0.00043122035360068997
P(absurdas|comedia),0.0010780508840017248
P(teniente|comedia),0.00021561017680034498
P(ruso|comedia),0.00021561017680034498
P(estadounidenses|comedia),0.00021561017680034498
P(problemas|comedia),0.00129366106080207
P(asesina|comedia),0.00021561017680034498
P(crítica|comedia),0.0008624407072013799
P(misión|comedia),0.000646830530401035
P(oeste|comedia),0.00021561017680034498
P(alemán|comedia),0.00021561017680034498
P(auto|comedia),0.00021561017680034498
P(matar|comedia),0.00021561017680034498
P(maldición|comedia),0.00021561017680034498
P(seguridad|comedia),0.000646830530401035
P(carrera|comedia),0.00021561017680034498
P(vietnam|comedia),0.00021561017680034498
P(noche|comedia),0.0010780508840017248
P(combate|comedia),0.00021561017680034498
P(vida|comedia),0.00301854247520483
P(oficial|comedia),0.00021561017680034498
P(hilarantes|comedia),0.0023717119448037945
P(sátira|comedia),0.001509271237602415
P(terrorista|comedia),0.00021561017680034498
P(enemigo|comedia),0.00021561017680034498
P(gags|comedia),0.0023717119448037945
P(ataque|comedia),0.00021561017680034498
P(regimiento|comedia),0.00021561017680034498
P(muerte|comedia),0.00043122035360068997
P(sargento|comedia),0.00021561017680034498
P(granjero|comedia),0.00021561017680034498
P(investigación|comedia),0.00021561017680034498
P(agente|comedia),0.00021561017680034498
P(diligencia|comedia),0.00021561017680034498
P(terroristas|comedia),0.00021561017680034498
P(incorrecto|comedia),0.0010780508840017248
P(absurdo|comedia),0.001509271237602415
P(soldados|comedia),0.000646830530401035
P(tópicos|comedia),0.0008624407072013799
P(casa|comedia),0.0017248814144027599
P(hilarante|comedia),0.0010780508840017248
P(camino|comedia),0.000646830530401035
P(operación|comedia),0.00021561017680034498
P(llamada|comedia),0.000646830530401035
P(prisión|comedia),0.000646830530401035
P(hospital|comedia),0.00021561017680034498
P(pistolero|comedia),0.00021561017680034498
P(duelo|comedia),0.00021561017680034498
